i,p,t,level,marginal,lower,upper,scale
Slovakia,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Slovakia,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Slovakia,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Slovakia,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Slovakia,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Slovakia,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Slovakia,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Switzerland,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,0,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,1,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,2,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,3,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,4,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,5,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,6,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,7,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,8,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,9,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,10,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,11,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,12,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,13,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,14,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,15,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,16,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,17,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,18,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,19,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,20,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,21,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,22,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,23,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,24,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,25,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,26,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,27,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,28,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,29,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,30,0.0,-0.0,0.0,inf,1.0
Switzerland,housing,31,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Switzerland,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,1,177960.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,2,4075.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,3,76364.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,4,187944.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,5,2198.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,6,205042.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,7,10883.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,8,1949.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,9,2155.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,10,1875.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,11,113335.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,14,3953.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,15,1973.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,19,14808.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,21,2108.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,22,16086.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,23,3065.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,24,21565.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,27,8488.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,28,1.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,29,7590.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,food_clothing,31,2058.0,-0.0,0.0,inf,1.0
Ukraine,housing,0,55418.0,-0.0,0.0,inf,1.0
Ukraine,housing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,2,17837.0,-0.0,0.0,inf,1.0
Ukraine,housing,3,4228.0,-0.0,0.0,inf,1.0
Ukraine,housing,4,44887.0,-0.0,0.0,inf,1.0
Ukraine,housing,5,7144.0,-0.0,0.0,inf,1.0
Ukraine,housing,6,3768.0,-0.0,0.0,inf,1.0
Ukraine,housing,7,9452.0,-0.0,0.0,inf,1.0
Ukraine,housing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,9,68802.0,-0.0,0.0,inf,1.0
Ukraine,housing,10,8314.0,-0.0,0.0,inf,1.0
Ukraine,housing,11,2366.0,-0.0,0.0,inf,1.0
Ukraine,housing,12,1977.0,-0.0,0.0,inf,1.0
Ukraine,housing,13,3955.0,-0.0,0.0,inf,1.0
Ukraine,housing,14,1890.0,-0.0,0.0,inf,1.0
Ukraine,housing,15,14769.0,-0.0,0.0,inf,1.0
Ukraine,housing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,17,2187.0,-0.0,0.0,inf,1.0
Ukraine,housing,18,2627.0,-0.0,0.0,inf,1.0
Ukraine,housing,19,6396.0,-0.0,0.0,inf,1.0
Ukraine,housing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,21,3715.0,-0.0,0.0,inf,1.0
Ukraine,housing,22,7738.0,-0.0,0.0,inf,1.0
Ukraine,housing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,24,23114.0,-0.0,0.0,inf,1.0
Ukraine,housing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,27,4039.0,-0.0,0.0,inf,1.0
Ukraine,housing,28,4147.0,-0.0,0.0,inf,1.0
Ukraine,housing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,housing,30,2146.0,-0.0,0.0,inf,1.0
Ukraine,housing,31,2039.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,1,128204.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,2,14647.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,3,3746.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,4,120577.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,5,4128.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,7,8274.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,9,8525.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,10,2057.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,11,8143.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,13,89520.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,14,13711.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,15,3975.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,17,15824.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,18,1883.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,19,6519.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,20,2074.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,21,11335.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,22,2102.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,23,4114.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,24,14795.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,25,12465.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,26,1852.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,27,1953.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,29,5645.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,30,1903.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,0,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,1,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,2,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,3,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,4,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,5,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,6,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,7,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,8,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,9,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,10,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,11,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,12,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,13,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,14,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,15,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,16,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,17,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,18,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,19,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,20,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,21,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,22,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,23,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,24,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,25,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,26,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,27,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,28,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,29,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,30,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,31,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,0,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,1,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,2,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,3,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,4,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,5,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,6,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,7,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,8,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,9,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,10,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,11,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,12,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,13,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,14,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,15,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,16,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,17,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,18,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,19,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,20,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,21,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,22,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,23,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,24,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,25,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,26,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,27,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,28,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,29,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,30,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,31,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
